"","T3_VS_T1_baseMean","T3_VS_T1_log2FoldChange","T3_VS_T1_lfcSE","T3_VS_T1_stat","T3_VS_T1_pvalue","T3_VS_T1_padj"
"ENSMUSG00000103145",1.53442861893981,-2.21770679393705,2.28375221427197,-0.971080303755293,0.33150829113219,NA
"ENSMUSG00000103146",3.51122945228178,-0.777318694877322,1.26674479429086,-0.613634805037802,0.53945667863728,0.795176600583601
"ENSMUSG00000103147",0,NA,NA,NA,NA,NA
"ENSMUSG00000103148",0,NA,NA,NA,NA,NA
"ENSMUSG00000103149",3.01547829826665,1.6263199029769,1.47681887580705,1.10123179600352,0.270795786589072,NA
"ENSMUSG00000103150",0,NA,NA,NA,NA,NA
"ENSMUSG00000103151",5.6010139847662,-0.13978643224327,1.02251753862963,-0.136708102269434,0.89126152498128,0.962761227422544
"ENSMUSG00000103152",0,NA,NA,NA,NA,NA
"ENSMUSG00000103153",0,NA,NA,NA,NA,NA
"ENSMUSG00000103154",0,NA,NA,NA,NA,NA
"ENSMUSG00000103155",0.333875951280448,-0.880390556014039,4.03557881440807,-0.218157195411675,0.827306634922555,NA
"ENSMUSG00000103156",10.5716599406524,0.810241624978227,0.64150325225489,1.26303588037975,0.20657628532907,0.49736354870439
"ENSMUSG00000103157",0,NA,NA,NA,NA,NA
"ENSMUSG00000103158",0.629169879951888,3.46109128692107,3.95184882304925,0.875815711050022,0.381130227573291,NA
"ENSMUSG00000103159",4.97862934924259,-1.11149887249254,1.1170619643744,-0.995019889621811,0.319726590907648,0.620120844371145
"ENSMUSG00000103160",0.196639481192781,0.0440486358079834,4.08045587181216,0.0107950281026863,0.99138698102672,NA
"ENSMUSG00000103161",0,NA,NA,NA,NA,NA
"ENSMUSG00000103162",3.77109404165153,-2.16787699269818,1.23094820137297,-1.76114396225624,0.0782140398300104,0.28744138997033
"ENSMUSG00000103163",0.0951410987514924,-0.917732043687536,4.08045587181216,-0.224909194589565,0.822049916288202,NA
"ENSMUSG00000103164",7.63223971246142,0.525805038408855,0.777705557087187,0.676097828564068,0.498978535232604,0.769489950994635
"ENSMUSG00000103165",0,NA,NA,NA,NA,NA
"ENSMUSG00000103166",0.238415588541525,0,4.0804558718036,0,1,NA
"ENSMUSG00000103167",0,NA,NA,NA,NA,NA
"ENSMUSG00000103168",0.855631741197286,-2.14708935099581,2.54140668787839,-0.844842882186729,0.398198568564021,NA
"ENSMUSG00000103170",0.566204387826711,2.95942781615413,3.79995614592897,0.778805781567945,0.436094131474175,NA
"ENSMUSG00000103172",0,NA,NA,NA,NA,NA
"ENSMUSG00000103174",1.56968267428847,-0.243609184029614,1.79927129040637,-0.135393247993522,0.892300962299166,NA
"ENSMUSG00000103175",4.27905027865061,0.472636772298022,1.19369307887875,0.39594497166891,0.692145623823153,0.883599026212206
"ENSMUSG00000103176",0,NA,NA,NA,NA,NA
"ENSMUSG00000103177",0,NA,NA,NA,NA,NA
"ENSMUSG00000103178",0,NA,NA,NA,NA,NA
"ENSMUSG00000103179",0.118563901088283,0,4.08045587181216,0,1,NA
"ENSMUSG00000103180",0.366870821498674,0,4.08045587179427,0,1,NA
"ENSMUSG00000103181",0,NA,NA,NA,NA,NA
"ENSMUSG00000103182",0,NA,NA,NA,NA,NA
"ENSMUSG00000103183",4.60443987229655,0.880726385526884,0.951373631980808,0.92574184938589,0.354580153698009,0.653931070697387
"ENSMUSG00000103184",0,NA,NA,NA,NA,NA
"ENSMUSG00000103185",0,NA,NA,NA,NA,NA
"ENSMUSG00000103186",4.28051190721333,-0.265256336205087,1.06592485213984,-0.24885087881438,0.803476133147233,0.931939119122781
"ENSMUSG00000103187",0,NA,NA,NA,NA,NA
"ENSMUSG00000103188",0,NA,NA,NA,NA,NA
"ENSMUSG00000103189",0,NA,NA,NA,NA,NA
"ENSMUSG00000103190",0,NA,NA,NA,NA,NA
"ENSMUSG00000103191",1.9014722845264,-0.427926943078141,1.91388411896659,-0.223590832296159,0.823075697852522,NA
"ENSMUSG00000103192",1.44219399699652,-2.86124028575108,2.01087971242095,-1.42287988091857,0.154770979472486,NA
"ENSMUSG00000103193",0,NA,NA,NA,NA,NA
"ENSMUSG00000103194",0,NA,NA,NA,NA,NA
"ENSMUSG00000103195",0,NA,NA,NA,NA,NA
"ENSMUSG00000103196",0,NA,NA,NA,NA,NA
"ENSMUSG00000103197",0.407563192720904,-0.745833741582998,4.04794021911407,-0.184250186813834,0.853817189975662,NA
"ENSMUSG00000103198",0,NA,NA,NA,NA,NA
"ENSMUSG00000103199",4.25065775571126,0.053484689418072,1.1780254300674,0.045401982039566,0.963786901179336,0.987674336221978
"ENSMUSG00000103200",0.598509144828496,1.00579706329483,3.83418888841658,0.262323295112931,0.793072203794258,NA
"ENSMUSG00000103201",0,NA,NA,NA,NA,NA
"ENSMUSG00000103202",0,NA,NA,NA,NA,NA
"ENSMUSG00000103203",0,NA,NA,NA,NA,NA
"ENSMUSG00000103204",0,NA,NA,NA,NA,NA
"ENSMUSG00000103206",2.17227620231619,-0.900733589071029,1.53744373966993,-0.585864422762165,0.557966627056352,NA
"ENSMUSG00000103207",6.62117472759814,-2.16876972173573,1.1204463858595,-1.93563007485811,0.052913024183989,0.228352726719178
"ENSMUSG00000103208",0,NA,NA,NA,NA,NA
"ENSMUSG00000103209",0,NA,NA,NA,NA,NA
"ENSMUSG00000103210",0,NA,NA,NA,NA,NA
"ENSMUSG00000103211",0,NA,NA,NA,NA,NA
"ENSMUSG00000103213",0,NA,NA,NA,NA,NA
"ENSMUSG00000103214",0,NA,NA,NA,NA,NA
"ENSMUSG00000103215",0,NA,NA,NA,NA,NA
"ENSMUSG00000103216",1.18952011094812,-0.917751434274441,2.70100670416507,-0.339781250027713,0.734021269040295,NA
"ENSMUSG00000103217",0,NA,NA,NA,NA,NA
"ENSMUSG00000103218",0,NA,NA,NA,NA,NA
"ENSMUSG00000103219",0.433643451978943,-1.70762198987189,4.04794026120935,-0.421849602435023,0.67313479769436,NA
"ENSMUSG00000103220",0,NA,NA,NA,NA,NA
"ENSMUSG00000103221",0,NA,NA,NA,NA,NA
"ENSMUSG00000103222",0.590923762943232,1.93912980773753,3.92508488849363,0.494035126073854,0.621281372490272,NA
"ENSMUSG00000103223",0,NA,NA,NA,NA,NA
"ENSMUSG00000103224",0,NA,NA,NA,NA,NA
"ENSMUSG00000103225",0,NA,NA,NA,NA,NA
"ENSMUSG00000103226",0,NA,NA,NA,NA,NA
"ENSMUSG00000103227",6.3806744518497,0.0737776394253025,0.907491519394545,0.0812984340333286,0.935204619329959,0.976849570706975
"ENSMUSG00000103228",0,NA,NA,NA,NA,NA
"ENSMUSG00000103230",4.98047448342399,-2.00379178246181,1.12954305058657,-1.77398442796956,0.0760657261125043,0.282569007342914
"ENSMUSG00000103231",0,NA,NA,NA,NA,NA
"ENSMUSG00000103232",1.00826670612138,-0.698548669028252,2.54228292414284,-0.274772198796,0.783491258402555,NA
"ENSMUSG00000103233",3.17695351273261,-2.05657459101456,1.35003567850539,-1.52334832609118,0.127671582682593,NA
"ENSMUSG00000103234",0.117056884783509,-0.917732043687536,4.08045587181216,-0.224909194589565,0.822049916288202,NA
"ENSMUSG00000103236",0,NA,NA,NA,NA,NA
"ENSMUSG00000103237",0,NA,NA,NA,NA,NA
"ENSMUSG00000103238",6.12852682400966,-1.04473192559994,0.976201267200093,-1.07020136185277,0.284528681504875,0.586340468114787
"ENSMUSG00000103239",0,NA,NA,NA,NA,NA
"ENSMUSG00000103240",0,NA,NA,NA,NA,NA
"ENSMUSG00000103241",0,NA,NA,NA,NA,NA
"ENSMUSG00000103242",1.03659808395808,-1.82513777217127,2.28894982119417,-0.79736906212259,0.425236721646894,NA
"ENSMUSG00000103243",0,NA,NA,NA,NA,NA
"ENSMUSG00000103244",0,NA,NA,NA,NA,NA
"ENSMUSG00000103245",0,NA,NA,NA,NA,NA
"ENSMUSG00000103246",0,NA,NA,NA,NA,NA
"ENSMUSG00000103247",2.34253114028468,-2.49415856542255,1.75236108225453,-1.42331314629154,0.154645397687094,NA
"ENSMUSG00000103248",0.219739258665277,-0.917740050769439,4.08045587181216,-0.224911156890385,0.822048389701963,NA
"ENSMUSG00000103249",0,NA,NA,NA,NA,NA
"ENSMUSG00000103250",0,NA,NA,NA,NA,NA
"ENSMUSG00000103251",2.27219425869005,-2.73648888273322,1.72849653687173,-1.58316133377147,0.113384696982111,NA
"ENSMUSG00000103252",1.32066306445844,0.276549415299856,2.3414556406249,0.118110038260665,0.905980469745919,NA
"ENSMUSG00000103253",0.606149486939941,-0.917754362060413,3.86305481555935,-0.237572182088627,0.812212928317892,NA
"ENSMUSG00000103254",47.7494118154299,5.37913234005733,1.03505080799392,5.19697419538554,2.02558467937062e-07,1.69552748034627e-05
"ENSMUSG00000103255",0,NA,NA,NA,NA,NA
"ENSMUSG00000103256",0,NA,NA,NA,NA,NA
"ENSMUSG00000103257",0,NA,NA,NA,NA,NA
"ENSMUSG00000103258",0,NA,NA,NA,NA,NA
"ENSMUSG00000103259",0,NA,NA,NA,NA,NA
"ENSMUSG00000103260",2.15715370402495,1.00360353039039,1.95282287124648,0.513924506501602,0.607304773002668,NA
"ENSMUSG00000103261",1.78429071672475,-1.26946321672032,1.63444798309372,-0.776692332733314,0.437340311518489,NA
"ENSMUSG00000103262",0,NA,NA,NA,NA,NA
"ENSMUSG00000103263",0,NA,NA,NA,NA,NA
"ENSMUSG00000103264",0,NA,NA,NA,NA,NA
"ENSMUSG00000103265",0,NA,NA,NA,NA,NA
"ENSMUSG00000103266",0,NA,NA,NA,NA,NA
"ENSMUSG00000103267",0,NA,NA,NA,NA,NA
"ENSMUSG00000103269",0,NA,NA,NA,NA,NA
"ENSMUSG00000103270",0.633166655777511,1.4231527303231,3.83548597004088,0.371048868758588,0.710601133580575,NA
"ENSMUSG00000103271",0.123509567022716,0,4.08045587181216,0,1,NA
"ENSMUSG00000103272",3.23869050359081,0.0226469498252737,1.47895901388592,0.0153127636483783,0.987782659758746,NA
"ENSMUSG00000103273",0,NA,NA,NA,NA,NA
"ENSMUSG00000103274",0,NA,NA,NA,NA,NA
"ENSMUSG00000103275",0,NA,NA,NA,NA,NA
"ENSMUSG00000103276",0,NA,NA,NA,NA,NA
"ENSMUSG00000103277",0,NA,NA,NA,NA,NA
"ENSMUSG00000103279",0,NA,NA,NA,NA,NA
"ENSMUSG00000103280",2.96379736550055,-0.886686546554907,1.38186148484115,-0.641660945240712,0.521093352365243,NA
"ENSMUSG00000103281",0,NA,NA,NA,NA,NA
"ENSMUSG00000103282",0,NA,NA,NA,NA,NA
"ENSMUSG00000103283",13.8024439396605,-0.499818308319714,0.733539106478448,-0.681379225600154,0.495631564494819,0.767041117233175
"ENSMUSG00000103284",0.239703374906483,0,4.08045587180348,0,1,NA
"ENSMUSG00000103285",10.2276577252293,0.494351238947476,0.677959688296086,0.729174975270177,0.465894636779817,0.746831917356224
"ENSMUSG00000103286",0.960947259689682,1.25429242495002,2.23091398444568,0.562232535048488,0.573957597125835,NA
"ENSMUSG00000103287",0,NA,NA,NA,NA,NA
"ENSMUSG00000103288",0,NA,NA,NA,NA,NA
"ENSMUSG00000103289",0,NA,NA,NA,NA,NA
"ENSMUSG00000103290",0.0998875712120358,-0.917732043687536,4.08045587181216,-0.224909194589565,0.822049916288202,NA
"ENSMUSG00000103291",0.195028669963528,-1.73819451650055,4.04503314181952,-0.429710822027698,0.667406010189949,NA
"ENSMUSG00000103292",0,NA,NA,NA,NA,NA
"ENSMUSG00000103293",0.899212534264107,0.141459906523731,2.55543283797412,0.0553565346823504,0.955854423007849,NA
"ENSMUSG00000103294",0,NA,NA,NA,NA,NA
"ENSMUSG00000103295",0,NA,NA,NA,NA,NA
"ENSMUSG00000103296",0,NA,NA,NA,NA,NA
"ENSMUSG00000103297",0.560810898571134,-1.7076268180721,4.04793979738451,-0.421850843526736,0.673133891751236,NA
"ENSMUSG00000103298",0,NA,NA,NA,NA,NA
"ENSMUSG00000103299",0,NA,NA,NA,NA,NA
"ENSMUSG00000103300",0,NA,NA,NA,NA,NA
"ENSMUSG00000103301",0,NA,NA,NA,NA,NA
"ENSMUSG00000103302",0,NA,NA,NA,NA,NA
"ENSMUSG00000103303",0.696958005546666,1.3534922048256,2.97937594298042,0.454287149634308,0.649622163906388,NA
"ENSMUSG00000103304",0.118563901088283,0,4.08045587181216,0,1,NA
"ENSMUSG00000103305",0,NA,NA,NA,NA,NA
"ENSMUSG00000103306",0,NA,NA,NA,NA,NA
"ENSMUSG00000103307",0,NA,NA,NA,NA,NA
"ENSMUSG00000103308",4.55685517035913,1.67940264882204,1.1723803427174,1.43247254123133,0.152008631033525,0.422915863968758
"ENSMUSG00000103309",0.285423296254477,-2.28748164399791,4.00179424586857,-0.571614006981865,0.567583503947077,NA
"ENSMUSG00000103310",0,NA,NA,NA,NA,NA
"ENSMUSG00000103311",0,NA,NA,NA,NA,NA
"ENSMUSG00000103312",0,NA,NA,NA,NA,NA
"ENSMUSG00000103313",147.855512436182,-1.67958424111651,0.340881975060904,-4.92717234701665,8.34281614677218e-07,5.70842482407773e-05
"ENSMUSG00000103314",0,NA,NA,NA,NA,NA
"ENSMUSG00000103315",0.197434188259273,1.80367000859435,4.04721452691684,0.445657129514304,0.655844936398752,NA
"ENSMUSG00000103317",0,NA,NA,NA,NA,NA
"ENSMUSG00000103318",0.121677967745446,1.00581330107304,4.08045587181216,0.246495326176961,0.805298822019237,NA
"ENSMUSG00000103320",1.16835544351047,-4.31280221517374,3.0321681874609,-1.42234927238163,0.154924881632097,NA
"ENSMUSG00000103321",0,NA,NA,NA,NA,NA
"ENSMUSG00000103322",0,NA,NA,NA,NA,NA
"ENSMUSG00000103323",0,NA,NA,NA,NA,NA
"ENSMUSG00000103324",0.0951410987514924,-0.917732043687536,4.08045587181216,-0.224909194589565,0.822049916288202,NA
"ENSMUSG00000103325",0,NA,NA,NA,NA,NA
"ENSMUSG00000103327",0,NA,NA,NA,NA,NA
"ENSMUSG00000103328",0,NA,NA,NA,NA,NA
"ENSMUSG00000103329",0,NA,NA,NA,NA,NA
"ENSMUSG00000103330",0,NA,NA,NA,NA,NA
"ENSMUSG00000103331",0,NA,NA,NA,NA,NA
"ENSMUSG00000103332",0.387716385762258,0.052030310998152,4.01442838278651,0.012960826806938,0.989659045913784,NA
"ENSMUSG00000103333",0,NA,NA,NA,NA,NA
"ENSMUSG00000103334",0.0951410987514924,-0.917732043687536,4.08045587181216,-0.224909194589565,0.822049916288202,NA
"ENSMUSG00000103336",0.118563901088283,0,4.08045587181216,0,1,NA
"ENSMUSG00000103338",0,NA,NA,NA,NA,NA
"ENSMUSG00000103339",0,NA,NA,NA,NA,NA
"ENSMUSG00000103340",0,NA,NA,NA,NA,NA
"ENSMUSG00000103341",0,NA,NA,NA,NA,NA
"ENSMUSG00000103343",2.94286374015206,0.348030917118928,1.60155459072363,0.217308182396504,0.827968180825286,NA
"ENSMUSG00000103345",0,NA,NA,NA,NA,NA
"ENSMUSG00000103346",0,NA,NA,NA,NA,NA
"ENSMUSG00000103347",0,NA,NA,NA,NA,NA
"ENSMUSG00000103348",0.119851687453242,0,4.08045587181216,0,1,NA
"ENSMUSG00000103349",0.119851687453242,0,4.08045587181216,0,1,NA
"ENSMUSG00000103350",0,NA,NA,NA,NA,NA
"ENSMUSG00000103351",0,NA,NA,NA,NA,NA
"ENSMUSG00000103352",0,NA,NA,NA,NA,NA
"ENSMUSG00000103353",0,NA,NA,NA,NA,NA
"ENSMUSG00000103354",0,NA,NA,NA,NA,NA
"ENSMUSG00000103355",0.617095037670899,3.11671021425662,3.96391565397063,0.786270568379685,0.431708991169084,NA
"ENSMUSG00000103356",0,NA,NA,NA,NA,NA
"ENSMUSG00000103357",0.123509567022716,0,4.08045587181216,0,1,NA
"ENSMUSG00000103358",2.93116094768811,-1.11801504004471,1.67637885309709,-0.666922657714985,0.504821537391124,NA
"ENSMUSG00000103360",0.247019134045433,0,4.08045587180278,0,1,NA
"ENSMUSG00000103361",0,NA,NA,NA,NA,NA
"ENSMUSG00000103362",0,NA,NA,NA,NA,NA
"ENSMUSG00000103364",0,NA,NA,NA,NA,NA
"ENSMUSG00000103365",0,NA,NA,NA,NA,NA
"ENSMUSG00000103366",0,NA,NA,NA,NA,NA
"ENSMUSG00000103367",102.104916835349,0.458695049030011,0.313480846892828,1.46323149747911,0.14340404485519,0.409914572587304
"ENSMUSG00000103368",0.202996764882576,1.83829881321492,4.04394282383421,0.454580812166866,0.649410841537409,NA
"ENSMUSG00000103369",0,NA,NA,NA,NA,NA
"ENSMUSG00000103370",0,NA,NA,NA,NA,NA
"ENSMUSG00000103371",0,NA,NA,NA,NA,NA
"ENSMUSG00000103372",0,NA,NA,NA,NA,NA
"ENSMUSG00000103373",8.79854147043281,-0.291655503834234,0.935086043045287,-0.31190231744279,0.755114761240489,0.91427792115217
"ENSMUSG00000103374",0.333556687293017,-0.917747386445549,4.0804558718036,-0.224912954649819,0.822046991122487,NA
"ENSMUSG00000103375",0,NA,NA,NA,NA,NA
"ENSMUSG00000103376",0,NA,NA,NA,NA,NA
"ENSMUSG00000103377",0,NA,NA,NA,NA,NA
"ENSMUSG00000103378",1.24816571682004,1.22189111952601,2.14728934198359,0.569038878755513,0.569329755751192,NA
"ENSMUSG00000103379",0,NA,NA,NA,NA,NA
"ENSMUSG00000103380",1.14856547816357,0.975835914901046,2.09469450247338,0.465860732316237,0.641315190114048,NA
"ENSMUSG00000103382",7.10639949911841,-0.289774340862132,1.04250577170411,-0.277959459532257,0.781043479445689,0.922593622926892
"ENSMUSG00000103383",0,NA,NA,NA,NA,NA
"ENSMUSG00000103384",0,NA,NA,NA,NA,NA
"ENSMUSG00000103385",0,NA,NA,NA,NA,NA
"ENSMUSG00000103386",0,NA,NA,NA,NA,NA
"ENSMUSG00000103387",0,NA,NA,NA,NA,NA
"ENSMUSG00000103388",14.844030700627,0.0931992599892834,0.569150105759881,0.163751634315962,0.86992666782304,0.956403143703042
"ENSMUSG00000103389",0,NA,NA,NA,NA,NA
"ENSMUSG00000103390",0.197434188259273,1.80367000859435,4.04721452691684,0.445657129514304,0.655844936398752,NA
"ENSMUSG00000103391",1.16160658706953,0.116747394908676,2.45564309103036,0.0475424931803464,0.962080863945989,NA
"ENSMUSG00000103392",0,NA,NA,NA,NA,NA
"ENSMUSG00000103393",0,NA,NA,NA,NA,NA
"ENSMUSG00000103394",0,NA,NA,NA,NA,NA
"ENSMUSG00000103395",0.117056884783509,-0.917732043687536,4.08045587181216,-0.224909194589565,0.822049916288202,NA
"ENSMUSG00000103396",0,NA,NA,NA,NA,NA
"ENSMUSG00000103397",0,NA,NA,NA,NA,NA
"ENSMUSG00000103398",0,NA,NA,NA,NA,NA
"ENSMUSG00000103399",0,NA,NA,NA,NA,NA
"ENSMUSG00000103400",10.2333650378467,0.706136749248607,0.676245375923952,1.04420196335363,0.296391958792159,0.598280391061345
"ENSMUSG00000103401",0,NA,NA,NA,NA,NA
"ENSMUSG00000103402",0,NA,NA,NA,NA,NA
"ENSMUSG00000103403",0.117056884783509,-0.917732043687536,4.08045587181216,-0.224909194589565,0.822049916288202,NA
"ENSMUSG00000103404",0.123509567022716,0,4.08045587181216,0,1,NA
"ENSMUSG00000103406",0.563634134081859,1.83888801789557,3.93028573720685,0.467876419387873,0.639872967367977,NA
"ENSMUSG00000103407",0,NA,NA,NA,NA,NA
"ENSMUSG00000103408",1.39248742258862,-0.248838413522287,2.12098695647608,-0.117321991425973,0.90660489873505,NA
"ENSMUSG00000103409",10.7895139612175,0.0304555724762751,0.77110761759454,0.0394958781126827,0.968495039744045,0.989653178627855
"ENSMUSG00000103410",0,NA,NA,NA,NA,NA
"ENSMUSG00000103411",0,NA,NA,NA,NA,NA
"ENSMUSG00000103412",0,NA,NA,NA,NA,NA
"ENSMUSG00000103413",0,NA,NA,NA,NA,NA
"ENSMUSG00000103415",0.0987170941296365,1.00581330107304,4.08045587181216,0.246495326176961,0.805298822019237,NA
"ENSMUSG00000103416",0,NA,NA,NA,NA,NA
"ENSMUSG00000103417",0,NA,NA,NA,NA,NA
"ENSMUSG00000103419",0,NA,NA,NA,NA,NA
"ENSMUSG00000103420",0,NA,NA,NA,NA,NA
"ENSMUSG00000103421",0,NA,NA,NA,NA,NA
"ENSMUSG00000103422",0,NA,NA,NA,NA,NA
"ENSMUSG00000103423",0.118563901088283,0,4.08045587181216,0,1,NA
"ENSMUSG00000103424",0.117056884783509,-0.917732043687536,4.08045587181216,-0.224909194589565,0.822049916288202,NA
"ENSMUSG00000103425",0,NA,NA,NA,NA,NA
"ENSMUSG00000103426",0,NA,NA,NA,NA,NA
"ENSMUSG00000103427",0.74110636565584,-1.81384743382551,3.09379847747273,-0.586284933240775,0.557684054239277,NA
"ENSMUSG00000103428",0,NA,NA,NA,NA,NA
"ENSMUSG00000103430",0,NA,NA,NA,NA,NA
"ENSMUSG00000103431",0,NA,NA,NA,NA,NA
"ENSMUSG00000103432",3.21270556704485,0.66422369999018,1.46437675170238,0.453587984934887,0.650125402958372,NA
"ENSMUSG00000103433",0.322114232364389,0.0440406287260807,4.08045587181216,0.0107930658018664,0.99138854662504,NA
"ENSMUSG00000103434",0,NA,NA,NA,NA,NA
"ENSMUSG00000103435",1.09708327308151,0.621425715867497,2.0503042778658,0.303089508506684,0.761821649341913,NA
"ENSMUSG00000103436",0.598509144828496,1.00579706329483,3.83418888841658,0.262323295112931,0.793072203794258,NA
"ENSMUSG00000103437",0,NA,NA,NA,NA,NA
"ENSMUSG00000103438",0,NA,NA,NA,NA,NA
"ENSMUSG00000103439",5.50453433052221,-1.71929377429005,1.11711879587235,-1.53904292063,0.12379381835069,0.377011284972565
"ENSMUSG00000103440",0.458272156489362,1.00579303525503,4.08045587179459,0.246490359620696,0.805302666182576,NA
"ENSMUSG00000103441",0,NA,NA,NA,NA,NA
"ENSMUSG00000103442",0,NA,NA,NA,NA,NA
"ENSMUSG00000103443",3.00636681900371,0.84500941684208,1.24668215161316,0.677806621157343,0.497894312386595,NA
"ENSMUSG00000103444",0,NA,NA,NA,NA,NA
"ENSMUSG00000103445",23.9411816069661,-0.0912071834491563,0.583140360719182,-0.156406912628499,0.875712288744136,0.957950735291487
"ENSMUSG00000103446",0,NA,NA,NA,NA,NA
"ENSMUSG00000103448",0,NA,NA,NA,NA,NA
"ENSMUSG00000103449",0,NA,NA,NA,NA,NA
"ENSMUSG00000103451",0,NA,NA,NA,NA,NA
"ENSMUSG00000103452",0.322848452335818,1.83829080613025,4.04394282382824,0.454578832148279,0.649412266283295,NA
"ENSMUSG00000103454",0,NA,NA,NA,NA,NA
"ENSMUSG00000103456",0,NA,NA,NA,NA,NA
"ENSMUSG00000103457",1.72758083184691,1.41202583265276,2.19541339484644,0.643170819658557,0.520113265439061,NA
"ENSMUSG00000103458",0,NA,NA,NA,NA,NA
"ENSMUSG00000103459",0,NA,NA,NA,NA,NA
"ENSMUSG00000103460",0,NA,NA,NA,NA,NA
"ENSMUSG00000103461",0.0987170941296365,1.00581330107304,4.08045587181216,0.246495326176961,0.805298822019237,NA
"ENSMUSG00000103462",0,NA,NA,NA,NA,NA
"ENSMUSG00000103463",0,NA,NA,NA,NA,NA
"ENSMUSG00000103464",0,NA,NA,NA,NA,NA
"ENSMUSG00000103465",0,NA,NA,NA,NA,NA
"ENSMUSG00000103466",0,NA,NA,NA,NA,NA
"ENSMUSG00000103467",5.76092661082696,-0.904337129263123,0.888531996418395,-1.01778791637041,0.308778755765636,0.610230307115933
"ENSMUSG00000103468",0,NA,NA,NA,NA,NA
"ENSMUSG00000103469",0.243355935490893,2.06659280506467,4.02417285281618,0.51354474090705,0.607570322490212,NA
"ENSMUSG00000103470",0.234113769567018,-1.96805971869435,4.02498143949267,-0.488961191071335,0.624869172718995,NA
"ENSMUSG00000103471",0,NA,NA,NA,NA,NA
"ENSMUSG00000103472",0.123509567022716,0,4.08045587181216,0,1,NA
"ENSMUSG00000103473",2.24451926625957,0.302362688808778,1.81365048868094,0.166714971101562,0.867594325164907,NA
"ENSMUSG00000103474",0,NA,NA,NA,NA,NA
"ENSMUSG00000103475",2.26204185686299,0.686621372556164,1.68200141415744,0.408216881850906,0.683114455182045,NA
"ENSMUSG00000103476",0,NA,NA,NA,NA,NA
"ENSMUSG00000103477",0,NA,NA,NA,NA,NA
"ENSMUSG00000103478",0,NA,NA,NA,NA,NA
"ENSMUSG00000103479",0,NA,NA,NA,NA,NA
"ENSMUSG00000103481",0,NA,NA,NA,NA,NA
"ENSMUSG00000103482",0,NA,NA,NA,NA,NA
"ENSMUSG00000103483",0,NA,NA,NA,NA,NA
"ENSMUSG00000103484",0,NA,NA,NA,NA,NA
"ENSMUSG00000103485",0.533435624641567,-1.44039198432067,2.86179149305786,-0.503318284303653,0.614740513265209,NA
"ENSMUSG00000103486",0,NA,NA,NA,NA,NA
"ENSMUSG00000103487",0,NA,NA,NA,NA,NA
"ENSMUSG00000103488",0.118563901088283,0,4.08045587181216,0,1,NA
"ENSMUSG00000103489",0.237127802176566,0,4.08045587180373,0,1,NA
"ENSMUSG00000103491",0,NA,NA,NA,NA,NA
"ENSMUSG00000103492",0,NA,NA,NA,NA,NA
"ENSMUSG00000103493",2.02315471962918,-1.33783743797152,1.63463270970702,-0.818433052285675,0.413109955075156,NA
"ENSMUSG00000103494",0,NA,NA,NA,NA,NA
"ENSMUSG00000103495",2.38442385071726,-2.37762994839747,1.6133679221715,-1.47370597600411,0.14056077314403,NA
"ENSMUSG00000103497",2.42817700573793,0.274161179188125,1.59938256400877,0.171416886339535,0.863895977911659,NA
"ENSMUSG00000103498",0,NA,NA,NA,NA,NA
"ENSMUSG00000103499",0,NA,NA,NA,NA,NA
"ENSMUSG00000103500",0,NA,NA,NA,NA,NA
"ENSMUSG00000103501",0,NA,NA,NA,NA,NA
"ENSMUSG00000103502",0.414767928628806,-2.33010569920342,3.99906115267767,-0.582663182743089,0.560120062636891,NA
"ENSMUSG00000103503",0,NA,NA,NA,NA,NA
"ENSMUSG00000103504",0,NA,NA,NA,NA,NA
"ENSMUSG00000103505",0.631996178695112,2.79637951322727,3.97799338568055,0.702962333545678,0.482079223330992,NA
"ENSMUSG00000103506",2.06479328838585,0.778759119779818,1.75938715248375,0.442630900584009,0.658032730234017,NA
"ENSMUSG00000103507",13.1240361020972,-1.01483586309754,0.682899904340699,-1.48606824608844,0.137261070378002,0.400201426717617
"ENSMUSG00000103509",45.09643846274,-0.673399154529214,0.580751587619082,-1.15953045826351,0.246240028693703,0.546652059783706
"ENSMUSG00000103510",0,NA,NA,NA,NA,NA
"ENSMUSG00000103511",0,NA,NA,NA,NA,NA
"ENSMUSG00000103512",0,NA,NA,NA,NA,NA
"ENSMUSG00000103513",0,NA,NA,NA,NA,NA
"ENSMUSG00000103514",0,NA,NA,NA,NA,NA
"ENSMUSG00000103516",0,NA,NA,NA,NA,NA
"ENSMUSG00000103517",0,NA,NA,NA,NA,NA
"ENSMUSG00000103518",0,NA,NA,NA,NA,NA
"ENSMUSG00000103519",0,NA,NA,NA,NA,NA
"ENSMUSG00000103520",22.8547553039216,0.806975945614984,0.4803127831764,1.68010507710892,0.0929368732526607,0.318294774541142
"ENSMUSG00000103521",0,NA,NA,NA,NA,NA
"ENSMUSG00000103522",0.457190085706137,1.00579315310521,4.08045587179477,0.246490388502306,0.805302643827913,NA
"ENSMUSG00000103523",0,NA,NA,NA,NA,NA
"ENSMUSG00000103524",0,NA,NA,NA,NA,NA
"ENSMUSG00000103525",2.37176788680199,1.12764554694666,1.6606236252672,0.679049442503995,0.497106534902761,NA
"ENSMUSG00000103526",0,NA,NA,NA,NA,NA
