"","T1_L1","T1_L2","T1_L3","T2_N","T2_R1","T2_R3","T3_L4","T3_R2","T3_R4","SYMBOL"
"ENSMUSG00000088491",0,0,0,0,0,0,0,0,0,"Mir1953"
"ENSMUSG00000088499",1.05351196305158,0,0,0,0,0,0.888453847166729,0,0,"LOC115488888"
"ENSMUSG00000088501",0,0,0,0,0,0,0,0,0,"LOC115488989"
"ENSMUSG00000088504",0,0,0,0,0,1.06707510979455,1.77690769433346,0,1.09510170970902,"LOC115486288"
"ENSMUSG00000088505",0,0,0,0,0,0,0,0,0,"LOC115486132"
"ENSMUSG00000088509",0,0,0,0,0,0,0,0,0,"LOC115485853"
"ENSMUSG00000088511",0,0,0,0,0,0,0,0,0,"LOC115489787"
"ENSMUSG00000088512",0,0,0,0,0,0,0,0,0,"LOC115486159"
"ENSMUSG00000088517",0,0,0,0,0,0,0.888453847166729,0,0,"LOC115488678"
"ENSMUSG00000088521",0,0,0,0,0,0,0,0,0,"LOC115485915"
"ENSMUSG00000088524",0,0,0,0,0,0,0,0,0,"Snord2"
"ENSMUSG00000088526",0,0,0,0,0,0,0,0,0,"LOC115490039"
"ENSMUSG00000088528",0,0.898988140908322,0,0,0,0,0,0,0,"LOC115490029"
"ENSMUSG00000088530",0,0,0,0,0,0,0,0,0,"LOC115486110"
"ENSMUSG00000088536",0,0,0,0,0,0,0,0,0,"LOC115488413"
"ENSMUSG00000088538",0,0,0,0,0,0,0,0,0,"LOC115485955"
"ENSMUSG00000088539",0,0,0,0,0,0,0,0,0,"LOC115486105"
"ENSMUSG00000088541",0,0,0,0,0,0,0,0,0,"LOC115489827"
"ENSMUSG00000088544",1.05351196305158,0,0,0,0,0,1.77690769433346,0.913485441971594,0,"Mir1945"
"ENSMUSG00000088545",0,0,0,0,0,0,0,0,0,"LOC115490032"
"ENSMUSG00000088547",0,0,0,0,0,0,0,0,0,"LOC115490022"
"ENSMUSG00000088551",0,0,0,0,0,0,0,0,0,"LOC115490037"
"ENSMUSG00000088559",0,0,0,0,0,0,0,0,0,"Mir1981"
"ENSMUSG00000088563",0,0,0,0,0,0,0,0,0,"LOC115488273"
"ENSMUSG00000088575",0,0,0,0,0,0,0,0,1.09510170970902,"LOC115486585"
"ENSMUSG00000088579",0,0,0,0,0,0,0,0,0,"LOC115485808"
"ENSMUSG00000088582",0,0,0,0,0,0,0,0,0,"LOC115485800"
"ENSMUSG00000088597",0,0,0,0,0,0,0,0,0,"LOC115489883"
"ENSMUSG00000088603",0,0,0,0,0,0,0,0,0,"LOC115487913"
"ENSMUSG00000088606",0,0,0,0,0,0,0,0,0,"Mir1951"
"ENSMUSG00000088616",0,0,0,0,0,0,0,0,0,"LOC115489194"
"ENSMUSG00000088620",0,0,0,0,0,0,0,0,0,"LOC115487630"
"ENSMUSG00000088621",0,0,0,0,0,0,0,0,0,"LOC115485991"
"ENSMUSG00000088622",0,1.79797628181664,0,0,2.15733037415835,0,0,0,0,"LOC115487245"
"ENSMUSG00000088626",0,0,0,0,0,0,0,0.913485441971594,0,"LOC115485687"
"ENSMUSG00000088627",0,0,0,0,0,0,0,0,0,"LOC115490456"
"ENSMUSG00000088630",0,0,0,0,0,0,0,0,0,"LOC115486356"
"ENSMUSG00000088633",0,0,0,0,0,0,0,0,0,"LOC115486174"
"ENSMUSG00000088634",0,0,0,0,0,0,0,0,0,"LOC115487911"
"ENSMUSG00000088635",0,0,0,0,0,0,0,0,0,"LOC115487287"
"ENSMUSG00000088638",0,0,0,0,0,0,0,0,0,"LOC115486207"
"ENSMUSG00000088639",0,1.79797628181664,0,0,0,1.06707510979455,0.888453847166729,0,0,"Mir1955"
"ENSMUSG00000088640",0,0,0,0,0,0,0,0,0,"LOC115486590"
"ENSMUSG00000088649",0,0,0,0,0,0,0,0,0,"LOC115486061"
"ENSMUSG00000088653",0,0,0,0,0,0,0,0,0,"LOC115489799"
"ENSMUSG00000088656",0,0,0,0,0,0,0,0,0,"LOC115488987"
"ENSMUSG00000088658",0,0,0,0,0,0,0,0,0,"LOC115486587"
"ENSMUSG00000088663",0,0,0,0,0,0,0,0,0,"LOC115489192"
"ENSMUSG00000088668",0,0,0,0,0,0,0,0,0,"LOC115490258"
"ENSMUSG00000088679",0,0,0,0,0,0,0,0,0,"LOC115488544"
"ENSMUSG00000088685",1.05351196305158,0,0,0,1.07866518707918,1.06707510979455,1.77690769433346,0,0,"LOC115486298"
"ENSMUSG00000088687",0,0,0,0,0,0,0,0,0,"LOC115485732"
"ENSMUSG00000088691",0,0,0,0,0,0,0,0,0,"LOC115485769"
"ENSMUSG00000088692",0,0,0,0,0,0,0,0,0,"LOC115490300"
"ENSMUSG00000088695",0,0.898988140908322,1.71253977752686,0,0,2.13415021958909,0.888453847166729,0.913485441971594,0,"LOC115486131"
"ENSMUSG00000088704",0,0,0,0,0,0,0,0,0,"LOC115485995"
"ENSMUSG00000088708",0,0,0,0,0,0,0.888453847166729,1.82697088394319,0,"LOC115487246"
"ENSMUSG00000088712",0,0,0,0,5.39332593539588,3.20122532938364,0.888453847166729,2.74045632591478,2.19020341941804,"LOC115490275"
"ENSMUSG00000088716",0,0,0,0,0,0,0,0,0,"LOC115486381"
"ENSMUSG00000088721",0,0,0,0,0,0,0,0,0,"LOC115490451"
"ENSMUSG00000088726",0,0,0,0,0,0,0,0,0,"LOC115488947"
"ENSMUSG00000088730",0,0,0,0,0,0,0,0,0,"LOC115485757"
"ENSMUSG00000088734",0,0,0,0,0,0,0,0,0,"LOC115486321"
"ENSMUSG00000088735",0,0,0,0,0,0,0,0,0,"LOC115489853"
"ENSMUSG00000088739",0,0,0,0,0,0,0,0,0,"LOC115486212"
"ENSMUSG00000088740",0,0,0,0,0,0,0,0,0,"LOC115485988"
"ENSMUSG00000088744",1.05351196305158,0,0,0,0,0,0,0,0,"LOC115485765"
"ENSMUSG00000088750",0,0,0,0,0,0,0,0,0,"LOC115487628"
"ENSMUSG00000088752",0,1.79797628181664,0,0,0,0,0.888453847166729,4.56742720985797,3.28530512912705,"Mir1934"
"ENSMUSG00000088754",0,0,0,0,0,0,0,0,0,"LOC115489582"
"ENSMUSG00000088756",0,0,0,0,0,0,0,0,0,"LOC115485990"
"ENSMUSG00000088761",0,0,0,0,0,0,0,0,0,"LOC115488392"
"ENSMUSG00000088772",0,0,0,0,0,0,0,0,0,"LOC115486237"
"ENSMUSG00000088774",0,0,0,0,0,0,0,0,0,"LOC115490052"
"ENSMUSG00000088776",0,0,0,0,0,0,0,0,0,"LOC115488982"
"ENSMUSG00000088782",0,0,0,0,0,0,0,0,0,"LOC115486020"
"ENSMUSG00000088784",0,0,0,0,0,0,0,0,0,"LOC115486828"
"ENSMUSG00000088789",2.10702392610316,0.898988140908322,0,2.22317220640889,0,0,0,0,1.09510170970902,"Scarna13"
"ENSMUSG00000088793",0,0,0,0,0,0,0,0,0,"LOC115487249"
"ENSMUSG00000088796",0,0,0,0,0,0,0,0,0,"LOC115486320"
"ENSMUSG00000088808",0,0,0,0,0,0,0,0,0,"LOC115486166"
"ENSMUSG00000088810",0,0,0,0,0,0,0,0,0,"LOC115487304"
"ENSMUSG00000088811",0,0,0,0,0,0,0,0,0,"LOC115487860"
"ENSMUSG00000088816",0,0,0,0,0,0,0,0,0,"LOC115487902"
"ENSMUSG00000088817",0,0,0,0,0,0,0,0,0,"LOC115486046"
"ENSMUSG00000088824",0,0,0,0,0,0,0,0,0,"LOC115486222"
"ENSMUSG00000088835",0,0,0,0,0,0,0,0,0,"LOC115490496"
"ENSMUSG00000088836",0,0,0,0,0,0,0,0,0,"LOC115489612"
"ENSMUSG00000088839",0,0,0,0,0,0,0,0,0,"LOC115489204"
"ENSMUSG00000088846",0,0,0,0,0,0,0,0,0,"LOC115486232"
"ENSMUSG00000088850",0,0,0,0,0,0,0,0,0,"LOC115485824"
"ENSMUSG00000088851",0,0,0,0,0,0,0,0,0,"LOC115489819"
"ENSMUSG00000088852",0,0,0,0,0,0,0,0,0,"LOC115485892"
"ENSMUSG00000088856",45.3010144112179,31.4645849317913,43.669764326935,48.9097885409956,25.8879644899002,41.6159292819873,87.9569308695062,44.7607866566081,58.040390614578,"LOC115487050"
"ENSMUSG00000088857",0,0,0,0,0,0,0,0,0,"LOC115487532"
"ENSMUSG00000088858",0,0,0,0,0,0,0,0,0,"LOC115485821"
"ENSMUSG00000088860",1.05351196305158,0,0,0,0,1.06707510979455,0,0,0,"Mir1947"
"ENSMUSG00000088863",0,0,0,0,0,0,0,0,0,"LOC115490265"
"ENSMUSG00000088875",0,0,0,0,0,0,0,0,0,"LOC115485731"
"ENSMUSG00000088877",0,0,0,0,0,0,0,0,0,"LOC115485633"
"ENSMUSG00000088879",0,0,0,0,0,0,0,0,0,"LOC115487865"
"ENSMUSG00000088883",0,0,0,0,0,0,0,0,0,"LOC115485661"
"ENSMUSG00000088888",0,0,0,0,0,0,0,0,0,"LOC115485631"
"ENSMUSG00000088889",0,0,0.856269888763432,0,0,0,0,2.74045632591478,0,"LOC115487866"
"ENSMUSG00000088890",0,0,0,0,0,0,0,0,0,"LOC115486176"
"ENSMUSG00000088891",1.05351196305158,2.69696442272497,3.42507955505373,3.33475830961334,5.39332593539588,2.13415021958909,3.55381538866692,1.82697088394319,0,"LOC115489634"
"ENSMUSG00000088894",0,0,0,0,0,0,0.888453847166729,0,0,"LOC115486083"
"ENSMUSG00000088895",0,0,0,0,0,0,0,0,0,"LOC115486001"
"ENSMUSG00000088897",0,0,0,0,0,0,0,0,0,"LOC115485999"
"ENSMUSG00000088901",2.10702392610316,0.898988140908322,2.5688096662903,2.22317220640889,1.07866518707918,0,0.888453847166729,0.913485441971594,0,"Mir1943"
"ENSMUSG00000088903",0,0,0,0,0,0,0,0,0,"LOC115490473"
"ENSMUSG00000088905",0,0,0,0,0,0,0,0,0,"LOC115485719"
"ENSMUSG00000088907",0,0,0,0,0,0,0,0,0,"LOC115486075"
"ENSMUSG00000088910",0,0,0,0,0,0,0,0.913485441971594,0,"LOC115487862"
"ENSMUSG00000088914",0,0,0,0,0,0,0,0,0,"LOC115490024"
"ENSMUSG00000088915",0,0,0,0,0,0,0,0,0,"LOC115489581"
"ENSMUSG00000088922",0,0,0,0,0,0,0,0,0,"LOC115488117"
"ENSMUSG00000088923",0,0,0,0,0,0,0,0,0,"LOC115485914"
"ENSMUSG00000088928",0,0,0,0,0,0,0,0,0,"LOC115489585"
"ENSMUSG00000088929",0,0,0,0,0,0,0,0,0,"LOC115487311"
"ENSMUSG00000088930",0,0,0,1.11158610320445,4.3146607483167,0,0,0,2.19020341941804,"LOC115486033"
"ENSMUSG00000088935",0,0,0,0,0,0,0,0,0,"LOC115486580"
"ENSMUSG00000088941",0,0,0,0,0,0,0,0,0,"LOC115486162"
"ENSMUSG00000088944",0,0,0,0,0,0,0,0,0,"LOC115489196"
"ENSMUSG00000088948",0,0,0,0,0,0,0,0,0,"LOC115486847"
"ENSMUSG00000088951",0,0,0,0,0,0,0,0,0,"LOC115487682"
"ENSMUSG00000088958",1.05351196305158,1.79797628181664,2.5688096662903,5.55793051602223,2.15733037415835,0,0.888453847166729,0,0,"Scarna8"
"ENSMUSG00000088959",0,0,0,0,0,0,0,0,0,"LOC115490448"
"ENSMUSG00000088960",0,0,0,0,0,0,0,0,0,"LOC115489197"
"ENSMUSG00000088961",2.10702392610316,0.898988140908322,0,0,2.15733037415835,3.20122532938364,0,0.913485441971594,0,"LOC115487622"
"ENSMUSG00000088969",1.05351196305158,0,0,0,1.07866518707918,0,0,2.74045632591478,1.09510170970902,"LOC115487029"
"ENSMUSG00000088979",0,0,0,0,0,0,0,0,0,"LOC115488403"
"ENSMUSG00000088980",0,0,0,0,0,0,0,0,0,"Mir669m-2"
"ENSMUSG00000088982",1.05351196305158,0,2.5688096662903,0,0,1.06707510979455,0.888453847166729,0,0,"LOC115490028"
"ENSMUSG00000088983",0,0,0,0,0,0,0,0,0,"Mir1952"
"ENSMUSG00000088984",4.21404785220632,1.79797628181664,0,0,1.07866518707918,2.13415021958909,0.888453847166729,0,2.19020341941804,"LOC115486291"
"ENSMUSG00000088985",0,0,0,0,0,0,0,0,0,"Mir1946a"
"ENSMUSG00000088987",0,0,0,0,0,0,0,0,0,"LOC115487509"
"ENSMUSG00000088990",0,4.49494070454161,2.5688096662903,1.11158610320445,2.15733037415835,1.06707510979455,0,2.74045632591478,0,"LOC115490051"
"ENSMUSG00000088992",0,0,0,0,0,0,0,0,0,"LOC115488681"
"ENSMUSG00000089001",0,0,0,0,0,0,0,0,0,"LOC115488714"
"ENSMUSG00000089002",0,0,0,0,0,0,0,0,0,"LOC115485921"
"ENSMUSG00000089007",0,0,0,0,0,0,0,0,0,"LOC115486133"
"ENSMUSG00000089008",0,0,0,0,0,0,0,0,0,"LOC115488988"
"ENSMUSG00000089009",0,0,0,0,0,0,0,0,0,"LOC115489584"
"ENSMUSG00000089011",1.05351196305158,0,0,0,0,0,1.77690769433346,0,0,"LOC115488696"
"ENSMUSG00000089014",6.32107177830948,6.29291698635825,4.28134944381716,5.55793051602223,4.3146607483167,5.33537554897274,0.888453847166729,0,1.09510170970902,"LOC115489214"
"ENSMUSG00000089017",0,0,0,0,0,0,0,0,0,"LOC115486229"
"ENSMUSG00000089018",0,0,0,0,0,0,0,0,0,"LOC115490261"
"ENSMUSG00000089019",0,0,0,0,0,0,0,0,0,"LOC115487503"
"ENSMUSG00000089024",0,0,0,0,1.07866518707918,0,0,0,0,"LOC115485758"
"ENSMUSG00000089025",0,0,0,0,0,0,0,0,0,"LOC115485893"
"ENSMUSG00000089027",0,0,0,0,0,0,0,0,0,"LOC115486216"
"ENSMUSG00000089028",0,0,0,0,0,0,0,0,0,"LOC115490038"
"ENSMUSG00000089033",0,0,0,0,0,0,0,0,0,"LOC115486006"
"ENSMUSG00000089034",0,0,0,0,0,0,0,0,0,"LOC115485857"
"ENSMUSG00000089035",0,0,0,0,0,0,0,0,0,"LOC115488265"
"ENSMUSG00000089036",0,0,0,0,0,0,0,0,0,"LOC115486022"
"ENSMUSG00000089037",0,0,0,0,0,0,0,0,0,"LOC115485815"
"ENSMUSG00000089045",0,0,0,0,0,0,0,0,0,"LOC115485768"
"ENSMUSG00000089051",0,0,0,0,0,2.13415021958909,0,0,0,"LOC115490023"
"ENSMUSG00000089052",0,0,0,0,0,0,0,0,0,"LOC115488236"
"ENSMUSG00000089053",0,0,0,0,0,0,0,0,0,"LOC115488829"
"ENSMUSG00000089054",0,0,0,0,0,0,0,0,0,"LOC115488977"
"ENSMUSG00000089055",0,0,0,0,0,0,0,0,0,"LOC115489578"
"ENSMUSG00000089057",0,0,0,0,0,0,0,0,0,"LOC115487629"
"ENSMUSG00000089066",0,0,0,0,0,0,0,0,0,"LOC115487258"
"ENSMUSG00000089068",0,0,0,0,0,0,0,0,0,"LOC115487033"
"ENSMUSG00000089069",0,0,0,0,0,0,0,0,0,"LOC115486335"
"ENSMUSG00000089071",0,0,0,0,0,0,0,0,0,"LOC115488111"
"ENSMUSG00000089074",0,0,0,0,0,0,0,0,0,"LOC115488045"
"ENSMUSG00000089078",0,0,0,0,0,0,0,0,0,"LOC115490246"
"ENSMUSG00000089079",0,0,0,0,0,0,0,0,0,"LOC115486208"
"ENSMUSG00000089081",1.05351196305158,0,0,0,0,0,0,0,0,"LOC115489370"
"ENSMUSG00000089083",0,0,0,0,0,0,0,0,0,"Rnu7"
"ENSMUSG00000089087",0,0,0,0,0,0,0,0,0,"LOC115486076"
"ENSMUSG00000089097",0,0,0,0,0,0,0,0,0,"LOC115485762"
"ENSMUSG00000089098",0,0,0,0,0,0,0,0,0,"LOC115486284"
"ENSMUSG00000089107",0,0,0,0,0,0,0,0,0,"LOC115488266"
"ENSMUSG00000089114",0,0,0,0,0,0,0,0,0,"LOC115485667"
"ENSMUSG00000089117",0,0,0,0,0,0,0,0,0,"LOC115488746"
"ENSMUSG00000089119",0,0,0,0,0,0,0,0,0,"LOC115485963"
"ENSMUSG00000089124",0,0,0.856269888763432,0,0,0,0,1.82697088394319,0,"LOC115487501"
"ENSMUSG00000089125",4.21404785220632,0.898988140908322,10.2752386651612,4.44634441281779,2.15733037415835,1.06707510979455,1.77690769433346,2.74045632591478,3.28530512912705,"LOC115488986"
"ENSMUSG00000089133",1.05351196305158,0.898988140908322,0,0,1.07866518707918,3.20122532938364,0.888453847166729,0,0,"LOC115485992"
"ENSMUSG00000089139",4.21404785220632,3.59595256363329,3.42507955505373,2.22317220640889,5.39332593539588,0,1.77690769433346,1.82697088394319,0,"Mir1964"
"ENSMUSG00000089143",0,0,0,0,0,0,0,0,0,"LOC115489072"
"ENSMUSG00000089147",0,0,0,0,0,0,0,0,0,"LOC115487035"
"ENSMUSG00000089151",2.10702392610316,2.69696442272497,2.5688096662903,0,0,5.33537554897274,0.888453847166729,0,3.28530512912705,"Mir1950"
"ENSMUSG00000089153",0,0,0,0,0,0,0,0,0,"LOC115488110"
"ENSMUSG00000089156",0,0,0,0,0,0,0,0,0,"LOC115488993"
"ENSMUSG00000089157",0,0,0,0,0,0,0,0,0,"LOC115486363"
"ENSMUSG00000089161",0,0,0,0,0,0,0,0,0,"LOC115488218"
"ENSMUSG00000089164",0,0,0,0,0,0,0,0,0,"LOC115490250"
"ENSMUSG00000089174",0,0,0,0,0,0,0,0,0,"LOC115487673"
"ENSMUSG00000089175",0,0,0,0,0,0,0,0,0,"LOC115489846"
"ENSMUSG00000089178",0,0,0,0,0,0,0,0,0,"LOC115486025"
"ENSMUSG00000089179",0,0,0,0,0,0,0,0,0,"LOC115485670"
"ENSMUSG00000089182",0,0,0,0,0,0,0,0,0,"LOC115487542"
"ENSMUSG00000089188",0,0,0,0,0,0,0,0.913485441971594,0,"LOC115486182"
"ENSMUSG00000089190",0,0,0,0,0,0,0,0,0,"LOC115487653"
"ENSMUSG00000089194",0,0,0,0,0,0,0,0,0,"LOC115486290"
"ENSMUSG00000089203",0,0,0,0,0,0,0,0,0,"LOC115485861"
"ENSMUSG00000089204",0,0,0.856269888763432,1.11158610320445,0,0,0.888453847166729,0,0,"Mir1927"
"ENSMUSG00000089205",0,0,0,0,0,0,0,0,0,"LOC115489205"
"ENSMUSG00000089206",0,0,0,0,0,0,0,0,0,"LOC115487626"
"ENSMUSG00000089210",0,0,0,0,0,0,0,0,0,"LOC115487907"
"ENSMUSG00000089214",3.16053588915474,0,0.856269888763432,1.11158610320445,0,3.20122532938364,0,0.913485441971594,0,"Mir1931"
"ENSMUSG00000089219",0,0,0,0,0,0,0,0,0,"Mir1963"
"ENSMUSG00000089235",1.05351196305158,0,0,0,1.07866518707918,3.20122532938364,6.2191769301671,0,1.09510170970902,"LOC115486069"
"ENSMUSG00000089239",7.37458374136105,0,2.5688096662903,5.55793051602223,0,3.20122532938364,0,0,6.57061025825411,"LOC115489001"
"ENSMUSG00000089253",0,0,0,0,0,0,0,0,0,"LOC115488393"
"ENSMUSG00000089255",5.2675598152579,3.59595256363329,0,0,5.39332593539588,4.26830043917819,2.66536154150019,2.74045632591478,0,"Snora78"
"ENSMUSG00000089258",0,0,0,0,0,0,0,0,0,"LOC115485994"
"ENSMUSG00000089260",2.10702392610316,1.79797628181664,0,1.11158610320445,2.15733037415835,1.06707510979455,1.77690769433346,1.82697088394319,1.09510170970902,"Mir1929"
"ENSMUSG00000089261",1.05351196305158,1.79797628181664,3.42507955505373,3.33475830961334,0,3.20122532938364,0,0.913485441971594,3.28530512912705,"Mir669n"
"ENSMUSG00000089265",4.21404785220632,12.5858339727165,3.42507955505373,6.66951661922668,10.7866518707918,3.20122532938364,9.77299231883402,7.30788353577275,3.28530512912705,"LOC115490072"
"ENSMUSG00000089267",1.05351196305158,6.29291698635825,2.5688096662903,5.55793051602223,0,1.06707510979455,6.2191769301671,4.56742720985797,3.28530512912705,"LOC115488558"
"ENSMUSG00000089268",0,0,0,0,0,0,0,0,0,"Mir1961"
"ENSMUSG00000089269",0,0,0,0,0,0,0,0,0,"LOC115489794"
"ENSMUSG00000089271",0,0,0,0,0,0,0,0,0,"LOC115486582"
"ENSMUSG00000089278",0,0,0,0,0,0,0,0,0,"LOC115485799"
"ENSMUSG00000089281",11.5886315935674,9.88886954999154,8.56269888763432,14.4506193416578,11.8653170578709,6.40245065876728,9.77299231883402,6.39439809380116,2.19020341941804,"Scarna6"
"ENSMUSG00000089284",0,0,0,0,0,0,0,0,0,"LOC115486104"
"ENSMUSG00000089287",0,0,0,0,0,0,0,0,0,"LOC115489825"
"ENSMUSG00000089288",0,0,0,0,0,0,0,0,0,"LOC115490454"
"ENSMUSG00000089289",0,0,0,0,0,0,0,0,0,"LOC115486362"
"ENSMUSG00000089290",0,0,1.71253977752686,5.55793051602223,0,1.06707510979455,2.66536154150019,0,2.19020341941804,"LOC115488981"
"ENSMUSG00000089294",0,0,0,0,0,0,0,0,0,"Mir2139"
"ENSMUSG00000089296",5.2675598152579,2.69696442272497,5.13761933258059,8.89268882563557,11.8653170578709,4.26830043917819,8.88453847166729,2.74045632591478,7.66571196796313,"LOC115488985"
"ENSMUSG00000089304",0,0,0,0,0,0,0,0,0,"LOC115485996"
"ENSMUSG00000089308",7.37458374136105,1.79797628181664,7.70642899887089,1.11158610320445,0,2.13415021958909,4.44226923583364,2.74045632591478,1.09510170970902,"LOC115490071"
"ENSMUSG00000089309",0,0,0,0,0,0,0,0,0,"LOC115485663"
"ENSMUSG00000089313",0,1.79797628181664,0.856269888763432,0,0,0,0.888453847166729,0,0,"LOC115485729"
"ENSMUSG00000089317",0,0,0,0,0,0,0,0,0,"Snord123"
"ENSMUSG00000089320",0,0,0,0,0,0,0,0,0,"LOC115485993"
"ENSMUSG00000089324",0,0,0.856269888763432,0,0,0,0,0.913485441971594,1.09510170970902,"Mir1936"
"ENSMUSG00000089335",0,0,0,0,0,0,0,0,0,"LOC115486370"
"ENSMUSG00000089350",0,0,0,0,0,0,0,0,0,"LOC115486181"
"ENSMUSG00000089351",0,0,0,0,0,0,0,0,0,"LOC115488047"
"ENSMUSG00000089357",0,0,0,0,0,0,0,0,0,"Mir2137"
"ENSMUSG00000089359",0,0,0,0,0,0,0,0,0,"LOC115485844"
"ENSMUSG00000089364",0,0,0,0,0,0,0,0,0,"LOC115486313"
"ENSMUSG00000089369",1.05351196305158,0,1.71253977752686,0,0,0,0.888453847166729,0.913485441971594,0,"LOC115487496"
"ENSMUSG00000089370",0,0,0,0,0,0,0,0,0,"LOC115487032"
"ENSMUSG00000089371",1.05351196305158,0,0,1.11158610320445,3.23599556123753,1.06707510979455,7.10763077733383,0,2.19020341941804,"Mir1938"
"ENSMUSG00000089372",0,0,0,0,0,0,0,0,0,"LOC115489200"
"ENSMUSG00000089373",0,0,0,0,0,0,0,0,0,"LOC115485720"
"ENSMUSG00000089375",0,0,0,0,0,0,0,0,0,"LOC115486845"
"ENSMUSG00000089380",0,0,0,0,0,0,0,0,0,"LOC115485669"
"ENSMUSG00000089384",0,0,0,0,0,0,0,0,0,"LOC115485966"
"ENSMUSG00000089390",0,0,0,0,0,0,0,0,0,"LOC115487900"
"ENSMUSG00000089394",0,0,0,0,0,0,0,0,0,"LOC115489793"
"ENSMUSG00000089399",0,0,0,0,0,0,0,0,0,"LOC115490243"
"ENSMUSG00000089406",0,0,0,0,0,0,0,0,0,"Mir2136"
"ENSMUSG00000089407",1.05351196305158,0,0.856269888763432,1.11158610320445,0,0,0,0,0,"LOC115490251"
"ENSMUSG00000089413",0,0,0,0,0,0,0,0,0,"LOC115488261"
"ENSMUSG00000089417",3.16053588915474,1.79797628181664,5.99388922134402,2.22317220640889,4.3146607483167,1.06707510979455,3.55381538866692,0.913485441971594,0,"LOC115489854"
"ENSMUSG00000089420",0,0,0.856269888763432,0,0,0,0,0,0,"LOC115487636"
"ENSMUSG00000089423",0,0,0,0,0,0,0,0,0,"LOC115489246"
"ENSMUSG00000089424",0,0,0,0,0,0,0,0,0,"Mir1930"
"ENSMUSG00000089427",0,0,0,0,0,0,0,0,0,"LOC115486041"
"ENSMUSG00000089431",0,0,0,0,0,0,0,0,0,"LOC115489795"
"ENSMUSG00000089432",0,0,0,0,0,0,0,0,0,"Mir1966"
"ENSMUSG00000089437",0,0,0,0,0,0,0,0,0,"LOC115489195"
"ENSMUSG00000089438",0,0,0,0,0,0,0,0,0,"LOC115487871"
"ENSMUSG00000089439",0,0,0,0,0,0,0,0,0,"LOC115485890"
"ENSMUSG00000089454",0,0,0,0,0,0,0,0,0,"LOC115486060"
"ENSMUSG00000089458",0,0,0,0,0,0,0,0,0,"LOC115489641"
"ENSMUSG00000089460",0,0,0,0,0,0,0,0,0,"LOC115485827"
"ENSMUSG00000089461",0,0,0,0,0,0,0,0,0,"LOC115485752"
"ENSMUSG00000089473",0,0,0,0,0,0,0,0,0,"LOC115485730"
"ENSMUSG00000089479",0,0,0,0,0,0,0,0,0,"LOC115487873"
"ENSMUSG00000089489",0,0,0,0,0,0,0,0,0,"LOC115487635"
"ENSMUSG00000089493",0,0,0,2.22317220640889,0,0,0,0.913485441971594,0,"LOC115489865"
"ENSMUSG00000089504",1.05351196305158,0,1.71253977752686,3.33475830961334,2.15733037415835,0,0,0,0,"LOC115488546"
"ENSMUSG00000089507",0,0,0,0,0,0,0,0,0,"LOC115486215"
"ENSMUSG00000089512",1.05351196305158,2.69696442272497,3.42507955505373,3.33475830961334,7.55065630955423,2.13415021958909,4.44226923583364,0.913485441971594,3.28530512912705,"LOC115487683"
"ENSMUSG00000089514",0,0,0,0,0,0,0,0,0,"LOC115486043"
"ENSMUSG00000089536",1.05351196305158,0.898988140908322,0.856269888763432,0,0,2.13415021958909,2.66536154150019,0,1.09510170970902,"Scarna3a"
"ENSMUSG00000089538",0,0,0,0,0,0,0,0,0,"LOC115486359"
"ENSMUSG00000089539",0,0,0,0,0,0,0,0,0,"LOC115487031"
"ENSMUSG00000089542",37.9264306698569,26.0706560863413,56.5138126583865,53.3561329538134,58.2479201022755,80.0306332345911,15.9921692490011,15.5292525135171,26.2824410330164,"LOC115487914"
"ENSMUSG00000089548",0,0,0,0,0,0,0,0,0,"LOC115485668"
"ENSMUSG00000089549",0,0,0,0,0,0,0,0,0,"LOC115488430"
"ENSMUSG00000089550",0,0,0,0,0,0,0,0,0,"LOC115485759"
"ENSMUSG00000089552",0,0,0,0,0,0,0,0,0,"LOC115486285"
"ENSMUSG00000089555",0,0,0,0,0,0,0,0,1.09510170970902,"Mir1933"
"ENSMUSG00000089556",0,0,0,0,0,0,0,0,0,"LOC115486330"
"ENSMUSG00000089560",0,0,0,0,0,0,0,0,0,"LOC115488604"
"ENSMUSG00000089563",0,0,0,0,0,0,0,0,0,"LOC115488677"
"ENSMUSG00000089570",0,0,0,0,0,0,0,0,0,"Mir669m-1"
"ENSMUSG00000089571",0,0,0,0,0,0,0,0,0,"LOC115487312"
"ENSMUSG00000089575",0,0,0,0,0,0,0,0,0,"LOC115486172"
"ENSMUSG00000089584",0,0,0,0,0,0,0,0,0,"LOC115489791"
"ENSMUSG00000089587",0,0,0,0,0,0,0,0,0,"LOC115490476"
"ENSMUSG00000089589",0,0,0,0,0,0,0,0,0,"LOC115488559"
"ENSMUSG00000089590",0,0,0,0,0,0,0,0,0,"LOC115490461"
"ENSMUSG00000089593",0,0,0,0,0,0,0,0,0,"LOC115488749"
"ENSMUSG00000089603",0,0,0,0,0,0,0,0,0,"LOC115488040"
"ENSMUSG00000089606",0,0,0,0,0,0,0,0,0,"LOC115486171"
"ENSMUSG00000089608",0,0,0,0,0,0,0,0,0,"LOC115487497"
"ENSMUSG00000089612",0,0,0,0,0,0,0,0,0,"LOC115489583"
"ENSMUSG00000089614",0,0,0,0,0,0,0,0,0,"LOC115489631"
"ENSMUSG00000089615",0,0,0,0,0,0,0,0,0,"LOC115485919"
